country,provinceState,Confirmed,Recovered,Deaths,Active,date
US,Texas,989,0,19,970,2021-01-26 05:22:02
US,Texas,1951,0,64,1887,2021-01-26 05:22:02
US,Texas,1245,0,36,1209,2021-01-26 05:22:02
US,Texas,893,0,28,865,2021-01-26 05:22:02
US,Texas,5522,0,123,5399,2021-01-26 05:22:02
US,Texas,1468,0,40,1428,2021-01-26 05:22:02
US,Texas,259,0,11,248,2021-01-26 05:22:02
US,Texas,1016,0,16,1000,2021-01-26 05:22:02
US,Texas,866,0,34,832,2021-01-26 05:22:02
US,Texas,1,0,0,1,2021-01-26 05:22:02
US,Texas,46241,0,671,45570,2021-01-26 05:22:02
US,Texas,589,0,18,571,2021-01-26 05:22:02
US,Texas,1183,0,21,1162,2021-01-26 05:22:02
US,Texas,425,0,21,404,2021-01-26 05:22:02
US,Texas,574,0,18,556,2021-01-26 05:22:02
US,Texas,340,0,4,336,2021-01-26 05:22:02
US,Texas,2689,0,73,2616,2021-01-26 05:22:02
US,Texas,8593,0,230,8363,2021-01-26 05:22:02
US,Texas,471,0,14,457,2021-01-26 05:22:02
US,Texas,22657,0,363,22294,2021-01-26 05:22:02
US,Texas,72,0,3,69,2021-01-26 05:22:02
US,Texas,3448,0,70,3378,2021-01-26 05:22:02
US,Texas,188,0,5,183,2021-01-26 05:22:02
US,Texas,15197,0,214,14983,2021-01-26 05:22:02
US,Texas,1900,0,24,1876,2021-01-26 05:22:02
US,Texas,379,0,16,363,2021-01-26 05:22:02
US,Texas,551,0,21,530,2021-01-26 05:22:02
US,Texas,1797,0,51,1746,2021-01-26 05:22:02
US,Texas,36344,0,351,35993,2021-01-26 05:22:02
US,Texas,2133,0,60,2073,2021-01-26 05:22:02
US,Texas,701,0,17,684,2021-01-26 05:22:02
US,Texas,80,0,7,73,2021-01-26 05:22:02
US,Texas,3608,0,119,3489,2021-01-26 05:22:02
US,Texas,5081,0,80,5001,2021-01-26 05:22:02
US,Texas,490,0,20,470,2021-01-26 05:22:02
US,Texas,1435,0,39,1396,2021-01-26 05:22:02
US,Texas,34215,0,632,33583,2021-01-26 05:22:02
US,Texas,985,0,20,965,2021-01-26 05:22:02
US,Texas,175,0,2,173,2021-01-26 05:22:02
US,Texas,6211,0,87,6124,2021-01-26 05:22:02
US,Texas,2441,0,52,2389,2021-01-26 05:22:02
US,Texas,1268,0,50,1218,2021-01-26 05:22:02
US,Texas,12248,0,126,12122,2021-01-26 05:22:02
US,Texas,1131,0,33,1098,2021-01-26 05:22:02
US,Texas,1337,0,28,1309,2021-01-26 05:22:02
US,Texas,2548,0,75,2473,2021-01-26 05:22:02
US,Texas,16237,0,355,15882,2021-01-26 05:22:02
US,Texas,619,0,22,597,2021-01-26 05:22:02
US,Texas,655,0,20,635,2021-01-26 05:22:02
US,Texas,15439,0,218,15221,2021-01-26 05:22:02
US,Texas,362,0,8,354,2021-01-26 05:22:02
US,Texas,276,0,12,264,2021-01-26 05:22:02
US,Texas,572,0,31,541,2021-01-26 05:22:02
US,Texas,1584,0,36,1548,2021-01-26 05:22:02
US,Texas,558,0,17,541,2021-01-26 05:22:02
US,Texas,53,0,1,52,2021-01-26 05:22:02
US,Texas,1087,0,26,1061,2021-01-26 05:22:02
US,Texas,8789,0,86,8703,2021-01-26 05:22:02
US,Texas,1146,0,29,1117,2021-01-26 05:22:02
US,Texas,3192,0,73,3119,2021-01-26 05:22:02
US,Texas,463,0,30,433,2021-01-26 05:22:02
US,Texas,502,0,28,474,2021-01-26 05:22:02
US,Texas,687,0,22,665,2021-01-26 05:22:02
US,Texas,3658,0,113,3545,2021-01-26 05:22:02
US,Texas,508,0,17,491,2021-01-26 05:22:02
US,Texas,198,0,6,192,2021-01-26 05:22:02
US,Texas,2336,0,49,2287,2021-01-26 05:22:02
US,Texas,210,0,1,209,2021-01-26 05:22:02
US,Texas,1336,0,46,1290,2021-01-26 05:22:02
US,Texas,120,0,11,109,2021-01-26 05:22:02
US,Texas,16334,0,324,16010,2021-01-26 05:22:02
US,Texas,946,0,9,937,2021-01-26 05:22:02
US,Texas,7878,0,221,7657,2021-01-26 05:22:02
US,Texas,660,0,21,639,2021-01-26 05:22:02
US,Texas,98,0,4,94,2021-01-26 05:22:02
US,Texas,144,0,5,139,2021-01-26 05:22:02
US,Texas,418,0,6,412,2021-01-26 05:22:02
US,Texas,697,0,14,683,2021-01-26 05:22:02
US,Texas,208325,0,2072,206253,2021-01-26 05:22:02
US,Texas,13894,0,289,13605,2021-01-26 05:22:02
US,Texas,74,0,2,72,2021-01-26 05:22:02
US,Texas,1564,0,49,1515,2021-01-26 05:22:02
US,Texas,64,0,3,61,2021-01-26 05:22:02
US,Texas,3209,0,63,3146,2021-01-26 05:22:02
US,Texas,15360,0,214,15146,2021-01-26 05:22:02
US,Texas,65507,0,682,64825,2021-01-26 05:22:02
US,Texas,536,0,17,519,2021-01-26 05:22:02
US,Texas,1033,0,24,1009,2021-01-26 05:22:02
US,Texas,0,0,0,0,2021-01-26 05:22:02
US,Texas,2705,0,43,2662,2021-01-26 05:22:02
US,Texas,299,0,7,292,2021-01-26 05:22:02
US,Texas,2986,0,49,2937,2021-01-26 05:22:02
US,Texas,6791,0,169,6622,2021-01-26 05:22:02
US,Texas,3304,0,82,3222,2021-01-26 05:22:02
US,Texas,6984,0,139,6845,2021-01-26 05:22:02
US,Texas,7568,0,99,7469,2021-01-26 05:22:02
US,Texas,2816,0,30,2786,2021-01-26 05:22:02
US,Texas,1004,0,14,990,2021-01-26 05:22:02
US,Texas,1724,0,73,1651,2021-01-26 05:22:02
US,Texas,37761,0,532,37229,2021-01-26 05:22:02
US,Texas,3191,0,87,3104,2021-01-26 05:22:02
US,Texas,442,0,9,433,2021-01-26 05:22:02
US,Texas,13585,0,283,13302,2021-01-26 05:22:02
US,Texas,1755,0,46,1709,2021-01-26 05:22:02
US,Texas,2058,0,71,1987,2021-01-26 05:22:02
US,Texas,33818,0,292,33526,2021-01-26 05:22:02
US,Texas,3026,0,44,2982,2021-01-26 05:22:02
US,Texas,674,0,15,659,2021-01-26 05:22:02
US,Texas,5814,0,92,5722,2021-01-26 05:22:02
US,Texas,2709,0,91,2618,2021-01-26 05:22:02
US,Texas,843,0,25,818,2021-01-26 05:22:02
US,Texas,1831,0,34,1797,2021-01-26 05:22:02
US,Texas,1442,0,22,1420,2021-01-26 05:22:02
US,Texas,1391,0,28,1363,2021-01-26 05:22:02
US,Utah,18065,0,57,18008,2021-01-26 05:22:02
US,Utah,7513,0,45,7468,2021-01-26 05:22:02
US,Utah,31002,0,113,30889,2021-01-26 05:22:02
US,Utah,126940,0,656,126284,2021-01-26 05:22:02
US,Utah,1738,0,36,1702,2021-01-26 05:22:02
US,Utah,2501,0,15,2486,2021-01-26 05:22:02
US,Utah,23878,0,196,23682,2021-01-26 05:22:02
US,Utah,4438,0,6,4432,2021-01-26 05:22:02
US,Utah,5750,0,20,5730,2021-01-26 05:22:02
US,Utah,3051,0,27,3024,2021-01-26 05:22:02
US,Utah,770,0,0,770,2021-01-26 05:22:02
US,Utah,82208,0,275,81933,2021-01-26 05:22:02
US,Utah,3937,0,16,3921,2021-01-26 05:22:02
US,Utah,25473,0,135,25338,2021-01-26 05:22:02
US,Vermont,561,0,5,556,2021-01-26 05:22:02
US,Vermont,940,0,4,936,2021-01-26 05:22:02
US,Vermont,313,0,4,309,2021-01-26 05:22:02
US,Vermont,3902,0,80,3822,2021-01-26 05:22:02
US,Vermont,119,0,0,119,2021-01-26 05:22:02
US,Vermont,717,0,34,683,2021-01-26 05:22:02
US,Vermont,83,0,0,83,2021-01-26 05:22:02
US,Vermont,340,0,1,339,2021-01-26 05:22:02
US,Vermont,406,0,1,405,2021-01-26 05:22:02
US,Vermont,348,0,5,343,2021-01-26 05:22:02
US,Vermont,755,0,9,746,2021-01-26 05:22:02
US,Vermont,8,0,0,8,2021-01-26 05:22:02
US,Vermont,1115,0,12,1103,2021-01-26 05:22:02
US,Vermont,764,0,10,754,2021-01-26 05:22:02
US,Vermont,794,0,6,788,2021-01-26 05:22:02
US,Virgin Islands,2350,0,24,2326,2021-01-26 05:22:02
US,Virginia,2272,0,31,2241,2021-01-26 05:22:02
US,Virginia,3746,0,35,3711,2021-01-26 05:22:02
US,Virginia,9121,0,101,9020,2021-01-26 05:22:02
US,Virginia,1081,0,30,1051,2021-01-26 05:22:02
US,Virginia,611,0,9,602,2021-01-26 05:22:02
US,Virginia,2270,0,10,2260,2021-01-26 05:22:02
US,Virginia,1175,0,8,1167,2021-01-26 05:22:02
US,Virginia,11269,0,197,11072,2021-01-26 05:22:02
US,Virginia,4623,0,44,4579,2021-01-26 05:22:02
US,Virginia,240,0,0,240,2021-01-26 05:22:02
US,Virginia,4884,0,37,4847,2021-01-26 05:22:02
US,Virginia,596,0,7,589,2021-01-26 05:22:02
US,Virginia,1771,0,20,1751,2021-01-26 05:22:02
US,Virginia,1160,0,24,1136,2021-01-26 05:22:02
US,Virginia,1058,0,8,1050,2021-01-26 05:22:02
US,Virginia,1031,0,27,1004,2021-01-26 05:22:02
US,Virginia,1772,0,16,1756,2021-01-26 05:22:02
US,Virginia,695,0,10,685,2021-01-26 05:22:02
US,Virginia,3356,0,29,3327,2021-01-26 05:22:02
US,Virginia,1456,0,12,1444,2021-01-26 05:22:02
US,Virginia,1929,0,55,1874,2021-01-26 05:22:02
US,Virginia,326,0,9,317,2021-01-26 05:22:02
US,Virginia,589,0,10,579,2021-01-26 05:22:02
US,Virginia,2651,0,37,2614,2021-01-26 05:22:02
US,Virginia,14590,0,120,14470,2021-01-26 05:22:02
US,Virginia,18005,0,198,17807,2021-01-26 05:22:02
US,Virginia,627,0,8,619,2021-01-26 05:22:02
US,Virginia,964,0,30,934,2021-01-26 05:22:02
US,Virginia,558,0,4,554,2021-01-26 05:22:02
US,Virginia,206,0,3,203,2021-01-26 05:22:02
US,Virginia,3637,0,33,3604,2021-01-26 05:22:02
US,Virginia,306,0,4,302,2021-01-26 05:22:02
US,Virginia,3400,0,63,3337,2021-01-26 05:22:02
US,Virginia,808,0,13,795,2021-01-26 05:22:02
US,Virginia,1375,0,18,1357,2021-01-26 05:22:02
US,Virginia,550,0,32,518,2021-01-26 05:22:02
US,Virginia,510,0,3,507,2021-01-26 05:22:02
US,Virginia,57164,0,752,56412,2021-01-26 05:22:02
US,Virginia,395,0,10,385,2021-01-26 05:22:02
US,Virginia,274,0,6,268,2021-01-26 05:22:02
US,Virginia,3301,0,30,3271,2021-01-26 05:22:02
US,Virginia,662,0,18,644,2021-01-26 05:22:02
US,Virginia,1067,0,12,1055,2021-01-26 05:22:02
US,Virginia,3166,0,31,3135,2021-01-26 05:22:02
US,Virginia,818,0,20,798,2021-01-26 05:22:02
US,Virginia,5466,0,42,5424,2021-01-26 05:22:02
US,Virginia,1418,0,14,1404,2021-01-26 05:22:02
US,Virginia,950,0,38,912,2021-01-26 05:22:02
US,Virginia,894,0,6,888,2021-01-26 05:22:02
US,Virginia,1377,0,19,1358,2021-01-26 05:22:02
US,Virginia,968,0,7,961,2021-01-26 05:22:02
US,Virginia,1014,0,26,988,2021-01-26 05:22:02
US,Virginia,793,0,4,789,2021-01-26 05:22:02
US,Virginia,1217,0,17,1200,2021-01-26 05:22:02
US,Virginia,1876,0,50,1826,2021-01-26 05:22:02
US,Virginia,6706,0,60,6646,2021-01-26 05:22:02
US,Virginia,5531,0,95,5436,2021-01-26 05:22:02
US,Virginia,5162,0,57,5105,2021-01-26 05:22:02
US,Virginia,17411,0,330,17081,2021-01-26 05:22:02
US,Virginia,3555,0,67,3488,2021-01-26 05:22:02
US,Virginia,76,0,0,76,2021-01-26 05:22:02
US,Virginia,1545,0,14,1531,2021-01-26 05:22:02
US,Virginia,2053,0,35,2018,2021-01-26 05:22:02
US,Virginia,3185,0,37,3148,2021-01-26 05:22:02
US,Virginia,1092,0,11,1081,2021-01-26 05:22:02
US,Virginia,667,0,5,662,2021-01-26 05:22:02
US,Virginia,242,0,3,239,2021-01-26 05:22:02
US,Virginia,519,0,3,516,2021-01-26 05:22:02
US,Virginia,2056,0,33,2023,2021-01-26 05:22:02
US,Virginia,785,0,15,770,2021-01-26 05:22:02
US,Virginia,18848,0,171,18677,2021-01-26 05:22:02
US,Virginia,1403,0,11,1392,2021-01-26 05:22:02
US,Virginia,549,0,3,546,2021-01-26 05:22:02
US,Virginia,5920,0,67,5853,2021-01-26 05:22:02
US,Virginia,437,0,6,431,2021-01-26 05:22:02
US,Virginia,3570,0,32,3538,2021-01-26 05:22:02
US,Virginia,1060,0,8,1052,2021-01-26 05:22:02
US,Virginia,1294,0,31,1263,2021-01-26 05:22:02
US,Virginia,411,0,6,405,2021-01-26 05:22:02
US,Virginia,1683,0,44,1639,2021-01-26 05:22:02
US,Virginia,389,0,15,374,2021-01-26 05:22:02
US,Virginia,6075,0,59,6016,2021-01-26 05:22:02
US,Virginia,583,0,6,577,2021-01-26 05:22:02
US,Virginia,988,0,7,981,2021-01-26 05:22:02
US,Virginia,9034,0,83,8951,2021-01-26 05:22:02
US,Virginia,12117,0,136,11981,2021-01-26 05:22:02
US,Virginia,603,0,33,570,2021-01-26 05:22:02
US,Virginia,553,0,13,540,2021-01-26 05:22:02
US,Virginia,225,0,2,223,2021-01-26 05:22:02
US,Virginia,1610,0,25,1585,2021-01-26 05:22:02
US,Virginia,1450,0,16,1434,2021-01-26 05:22:02
US,Virginia,1530,0,39,1491,2021-01-26 05:22:02
US,Virginia,999,0,28,971,2021-01-26 05:22:02
US,Virginia,2392,0,36,2356,2021-01-26 05:22:02
US,Virginia,3918,0,45,3873,2021-01-26 05:22:02
US,Virginia,551,0,7,544,2021-01-26 05:22:02
US,Virginia,6215,0,96,6119,2021-01-26 05:22:02
US,Virginia,1220,0,7,1213,2021-01-26 05:22:02
US,Virginia,1562,0,19,1543,2021-01-26 05:22:02
US,Virginia,2391,0,10,2381,2021-01-26 05:22:02
US,Virginia,33739,0,285,33454,2021-01-26 05:22:02
US,Virginia,2091,0,39,2052,2021-01-26 05:22:02
US,Virginia,1767,0,9,1758,2021-01-26 05:22:02
US,Virginia,247,0,2,245,2021-01-26 05:22:02
US,Virginia,1211,0,6,1205,2021-01-26 05:22:02
US,Virginia,12109,0,119,11990,2021-01-26 05:22:02
US,Virginia,6073,0,75,5998,2021-01-26 05:22:02
US,Virginia,6506,0,114,6392,2021-01-26 05:22:02
US,Virginia,1006,0,23,983,2021-01-26 05:22:02
US,Virginia,5326,0,68,5258,2021-01-26 05:22:02
US,Virginia,1889,0,21,1868,2021-01-26 05:22:02
US,Virginia,1630,0,32,1598,2021-01-26 05:22:02
US,Virginia,1460,0,41,1419,2021-01-26 05:22:02
US,Virginia,3205,0,89,3116,2021-01-26 05:22:02
US,Virginia,2327,0,69,2258,2021-01-26 05:22:02
US,Virginia,1646,0,46,1600,2021-01-26 05:22:02
US,Virginia,6697,0,78,6619,2021-01-26 05:22:02
US,Virginia,7341,0,42,7299,2021-01-26 05:22:02
US,Virginia,2156,0,50,2106,2021-01-26 05:22:02
US,Virginia,5390,0,104,5286,2021-01-26 05:22:02
US,Virginia,311,0,5,306,2021-01-26 05:22:02
US,Virginia,915,0,15,900,2021-01-26 05:22:02
US,Virginia,2925,0,29,2896,2021-01-26 05:22:02
US,Virginia,0,0,0,0,2021-01-26 05:22:02
US,Virginia,24600,0,194,24406,2021-01-26 05:22:02
US,Virginia,1854,0,36,1818,2021-01-26 05:22:02
US,Virginia,3922,0,74,3848,2021-01-26 05:22:02
US,Virginia,1759,0,20,1739,2021-01-26 05:22:02
US,Virginia,960,0,14,946,2021-01-26 05:22:02
US,Virginia,444,0,8,436,2021-01-26 05:22:02
US,Virginia,2227,0,20,2207,2021-01-26 05:22:02
US,Virginia,2606,0,82,2524,2021-01-26 05:22:02
US,Virginia,1730,0,33,1697,2021-01-26 05:22:02
US,Virginia,2347,0,16,2331,2021-01-26 05:22:02
US,Washington,1752,0,19,1733,2021-01-26 05:22:02
US,Washington,1211,0,26,1185,2021-01-26 05:22:02
US,Washington,13984,0,187,13797,2021-01-26 05:22:02
US,Washington,5599,0,45,5554,2021-01-26 05:22:02
US,Washington,875,0,5,870,2021-01-26 05:22:02
US,Washington,16915,0,177,16738,2021-01-26 05:22:02
US,Washington,93,0,4,89,2021-01-26 05:22:02
US,Washington,3498,0,38,3460,2021-01-26 05:22:02
US,Washington,2967,0,18,2949,2021-01-26 05:22:02
US,Washington,198,0,4,194,2021-01-26 05:22:02
US,Washington,9981,0,90,9891,2021-01-26 05:22:02
US,Washington,102,0,4,98,2021-01-26 05:22:02
US,Washington,6975,0,55,6920,2021-01-26 05:22:02
US,Washington,2856,0,31,2825,2021-01-26 05:22:02
US,Washington,1151,0,22,1129,2021-01-26 05:22:02
US,Washington,281,0,2,279,2021-01-26 05:22:02
US,Washington,75903,0,1219,74684,2021-01-26 05:22:02
US,Washington,4971,0,60,4911,2021-01-26 05:22:02
US,Washington,2009,0,30,1979,2021-01-26 05:22:02
US,Washington,593,0,4,589,2021-01-26 05:22:02
US,Washington,3144,0,36,3108,2021-01-26 05:22:02
US,Washington,302,0,4,298,2021-01-26 05:22:02
US,Washington,2057,0,18,2039,2021-01-26 05:22:02
US,Washington,1985,0,33,1952,2021-01-26 05:22:02
US,Washington,641,0,8,633,2021-01-26 05:22:02
US,Washington,547,0,4,543,2021-01-26 05:22:02
US,Washington,32698,0,446,32252,2021-01-26 05:22:02
US,Washington,91,0,0,91,2021-01-26 05:22:02
US,Washington,3971,0,47,3924,2021-01-26 05:22:02
US,Washington,238,0,1,237,2021-01-26 05:22:02
US,Washington,27069,0,471,26598,2021-01-26 05:22:02
US,Washington,32047,0,445,31602,2021-01-26 05:22:02
US,Washington,1407,0,19,1388,2021-01-26 05:22:02
US,Washington,6121,0,65,6056,2021-01-26 05:22:02
US,Washington,1435,0,4,1431,2021-01-26 05:22:02
US,Washington,65,0,0,65,2021-01-26 05:22:02
US,Washington,4268,0,48,4220,2021-01-26 05:22:02
US,Washington,5246,0,59,5187,2021-01-26 05:22:02
US,Washington,3098,0,38,3060,2021-01-26 05:22:02
US,Washington,23797,0,362,23435,2021-01-26 05:22:02
US,West Virginia,1065,0,16,1049,2021-01-26 05:22:02
US,West Virginia,8566,0,74,8492,2021-01-26 05:22:02
US,West Virginia,1377,0,28,1349,2021-01-26 05:22:02
US,West Virginia,726,0,1,725,2021-01-26 05:22:02
US,West Virginia,1851,0,47,1804,2021-01-26 05:22:02
US,West Virginia,6782,0,138,6644,2021-01-26 05:22:02
US,West Virginia,203,0,0,203,2021-01-26 05:22:02
US,West Virginia,324,0,4,320,2021-01-26 05:22:02
US,West Virginia,397,0,5,392,2021-01-26 05:22:02
US,West Virginia,2298,0,63,2235,2021-01-26 05:22:02
US,West Virginia,555,0,6,549,2021-01-26 05:22:02
US,West Virginia,947,0,19,928,2021-01-26 05:22:02
US,West Virginia,2155,0,47,2108,2021-01-26 05:22:02
US,West Virginia,1324,0,26,1298,2021-01-26 05:22:02
US,West Virginia,2396,0,79,2317,2021-01-26 05:22:02
US,West Virginia,1162,0,14,1148,2021-01-26 05:22:02
US,West Virginia,4253,0,50,4203,2021-01-26 05:22:02
US,West Virginia,1547,0,44,1503,2021-01-26 05:22:02
US,West Virginia,3182,0,31,3151,2021-01-26 05:22:02
US,West Virginia,10718,0,251,10467,2021-01-26 05:22:02
US,West Virginia,786,0,12,774,2021-01-26 05:22:02
US,West Virginia,1100,0,9,1091,2021-01-26 05:22:02
US,West Virginia,2250,0,67,2183,2021-01-26 05:22:02
US,West Virginia,3139,0,24,3115,2021-01-26 05:22:02
US,West Virginia,2675,0,61,2614,2021-01-26 05:22:02
US,West Virginia,1488,0,28,1460,2021-01-26 05:22:02
US,West Virginia,1193,0,11,1182,2021-01-26 05:22:02
US,West Virginia,3819,0,79,3740,2021-01-26 05:22:02
US,West Virginia,2415,0,73,2342,2021-01-26 05:22:02
US,West Virginia,1866,0,20,1846,2021-01-26 05:22:02
US,West Virginia,6839,0,54,6785,2021-01-26 05:22:02
US,West Virginia,852,0,11,841,2021-01-26 05:22:02
US,West Virginia,848,0,10,838,2021-01-26 05:22:02
US,West Virginia,1005,0,10,995,2021-01-26 05:22:02
US,West Virginia,3231,0,58,3173,2021-01-26 05:22:02
US,West Virginia,528,0,4,524,2021-01-26 05:22:02
US,West Virginia,752,0,13,739,2021-01-26 05:22:02
US,West Virginia,547,0,9,538,2021-01-26 05:22:02
US,West Virginia,2365,0,37,2328,2021-01-26 05:22:02
US,West Virginia,3674,0,67,3607,2021-01-26 05:22:02
US,West Virginia,3950,0,40,3910,2021-01-26 05:22:02
US,West Virginia,2106,0,8,2098,2021-01-26 05:22:02
US,West Virginia,530,0,8,522,2021-01-26 05:22:02
US,West Virginia,445,0,6,439,2021-01-26 05:22:02
US,West Virginia,649,0,21,628,2021-01-26 05:22:02
US,West Virginia,957,0,15,942,2021-01-26 05:22:02
US,West Virginia,438,0,7,431,2021-01-26 05:22:02
US,West Virginia,546,0,3,543,2021-01-26 05:22:02
US,West Virginia,0,0,0,0,2021-01-26 05:22:02
US,West Virginia,1420,0,19,1401,2021-01-26 05:22:02
US,West Virginia,2245,0,26,2219,2021-01-26 05:22:02
US,West Virginia,236,0,0,236,2021-01-26 05:22:02
US,West Virginia,955,0,18,937,2021-01-26 05:22:02
US,West Virginia,310,0,1,309,2021-01-26 05:22:02
US,West Virginia,6345,0,100,6245,2021-01-26 05:22:02
US,West Virginia,1507,0,27,1480,2021-01-26 05:22:02
US,Wisconsin,1626,0,14,1612,2021-01-26 05:22:02
US,Wisconsin,1189,0,16,1173,2021-01-26 05:22:02
US,Wisconsin,5160,0,68,5092,2021-01-26 05:22:02
US,Wisconsin,1081,0,18,1063,2021-01-26 05:22:02
US,Wisconsin,30881,0,206,30675,2021-01-26 05:22:02
US,Wisconsin,1266,0,7,1259,2021-01-26 05:22:02
US,Wisconsin,1203,0,23,1180,2021-01-26 05:22:02
US,Wisconsin,5595,0,41,5554,2021-01-26 05:22:02
US,Wisconsin,6840,0,78,6762,2021-01-26 05:22:02
US,Wisconsin,3413,0,61,3352,2021-01-26 05:22:02
US,Wisconsin,5111,0,45,5066,2021-01-26 05:22:02
US,Wisconsin,1675,0,15,1660,2021-01-26 05:22:02
US,Wisconsin,38783,0,249,38534,2021-01-26 05:22:02
US,Wisconsin,11747,0,156,11591,2021-01-26 05:22:02
US,Wisconsin,2514,0,22,2492,2021-01-26 05:22:02
US,Wisconsin,4048,0,32,4016,2021-01-26 05:22:02
US,Wisconsin,4288,0,26,4262,2021-01-26 05:22:02
US,Wisconsin,10657,0,107,10550,2021-01-26 05:22:02
US,Wisconsin,449,0,12,437,2021-01-26 05:22:02
US,Wisconsin,12346,0,85,12261,2021-01-26 05:22:02
US,Wisconsin,966,0,25,941,2021-01-26 05:22:02
US,Wisconsin,5028,0,83,4945,2021-01-26 05:22:02
US,Wisconsin,2716,0,17,2699,2021-01-26 05:22:02
US,Wisconsin,1873,0,17,1856,2021-01-26 05:22:02
US,Wisconsin,1861,0,10,1851,2021-01-26 05:22:02
US,Wisconsin,581,0,36,545,2021-01-26 05:22:02
US,Wisconsin,2568,0,20,2548,2021-01-26 05:22:02
US,Wisconsin,8263,0,71,8192,2021-01-26 05:22:02
US,Wisconsin,2929,0,17,2912,2021-01-26 05:22:02
US,Wisconsin,15860,0,273,15587,2021-01-26 05:22:02
US,Wisconsin,2457,0,27,2430,2021-01-26 05:22:02
US,Wisconsin,11995,0,70,11925,2021-01-26 05:22:02
US,Wisconsin,1492,0,8,1484,2021-01-26 05:22:02
US,Wisconsin,2027,0,42,1985,2021-01-26 05:22:02
US,Wisconsin,2951,0,69,2882,2021-01-26 05:22:02
US,Wisconsin,7847,0,75,7772,2021-01-26 05:22:02
US,Wisconsin,14417,0,200,14217,2021-01-26 05:22:02
US,Wisconsin,4229,0,59,4170,2021-01-26 05:22:02
US,Wisconsin,1405,0,26,1379,2021-01-26 05:22:02
US,Wisconsin,784,0,11,773,2021-01-26 05:22:02
US,Wisconsin,101737,0,1137,100600,2021-01-26 05:22:02
US,Wisconsin,4087,0,31,4056,2021-01-26 05:22:02
US,Wisconsin,4518,0,52,4466,2021-01-26 05:22:02
US,Wisconsin,3227,0,59,3168,2021-01-26 05:22:02
US,Wisconsin,20080,0,181,19899,2021-01-26 05:22:02
US,Wisconsin,8053,0,74,7979,2021-01-26 05:22:02
US,Wisconsin,790,0,7,783,2021-01-26 05:22:02
US,Wisconsin,4054,0,37,4017,2021-01-26 05:22:02
US,Wisconsin,3556,0,40,3516,2021-01-26 05:22:02
US,Wisconsin,6497,0,61,6436,2021-01-26 05:22:02
US,Wisconsin,1165,0,7,1158,2021-01-26 05:22:02
US,Wisconsin,22011,0,313,21698,2021-01-26 05:22:02
US,Wisconsin,1244,0,13,1231,2021-01-26 05:22:02
US,Wisconsin,14949,0,148,14801,2021-01-26 05:22:02
US,Wisconsin,1255,0,15,1240,2021-01-26 05:22:02
US,Wisconsin,5232,0,41,5191,2021-01-26 05:22:02
US,Wisconsin,1420,0,17,1403,2021-01-26 05:22:02
US,Wisconsin,4940,0,79,4861,2021-01-26 05:22:02
US,Wisconsin,12988,0,118,12870,2021-01-26 05:22:02
US,Wisconsin,7451,0,42,7409,2021-01-26 05:22:02
US,Wisconsin,1944,0,28,1916,2021-01-26 05:22:02
US,Wisconsin,3333,0,36,3297,2021-01-26 05:22:02
US,Wisconsin,0,0,0,0,2021-01-26 05:22:02
US,Wisconsin,1766,0,36,1730,2021-01-26 05:22:02
US,Wisconsin,1966,0,33,1933,2021-01-26 05:22:02
US,Wisconsin,10690,0,129,10561,2021-01-26 05:22:02
US,Wisconsin,1282,0,17,1265,2021-01-26 05:22:02
US,Wisconsin,14721,0,125,14596,2021-01-26 05:22:02
US,Wisconsin,42303,0,457,41846,2021-01-26 05:22:02
US,Wisconsin,5390,0,143,5247,2021-01-26 05:22:02
US,Wisconsin,2274,0,26,2248,2021-01-26 05:22:02
US,Wisconsin,18762,0,185,18577,2021-01-26 05:22:02
US,Wisconsin,6671,0,75,6596,2021-01-26 05:22:02
US,Wyoming,3740,0,11,3729,2021-01-26 05:22:02
US,Wyoming,944,0,27,917,2021-01-26 05:22:02
US,Wyoming,4572,0,49,4523,2021-01-26 05:22:02
US,Wyoming,1159,0,17,1142,2021-01-26 05:22:02
US,Wyoming,895,0,14,881,2021-01-26 05:22:02
US,Wyoming,410,0,10,400,2021-01-26 05:22:02
US,Wyoming,4388,0,75,4313,2021-01-26 05:22:02
US,Wyoming,1104,0,20,1084,2021-01-26 05:22:02
US,Wyoming,352,0,3,349,2021-01-26 05:22:02
US,Wyoming,611,0,9,602,2021-01-26 05:22:02
US,Wyoming,7933,0,83,7850,2021-01-26 05:22:02
US,Wyoming,1093,0,11,1082,2021-01-26 05:22:02
US,Wyoming,7393,0,111,7282,2021-01-26 05:22:02
US,Wyoming,145,0,2,143,2021-01-26 05:22:02
US,Wyoming,2518,0,18,2500,2021-01-26 05:22:02
US,Wyoming,543,0,10,533,2021-01-26 05:22:02
US,Wyoming,2838,0,18,2820,2021-01-26 05:22:02
US,Wyoming,641,0,7,634,2021-01-26 05:22:02
US,Wyoming,3418,0,30,3388,2021-01-26 05:22:02
US,Wyoming,2981,0,5,2976,2021-01-26 05:22:02
US,Wyoming,1913,0,12,1901,2021-01-26 05:22:02
US,Wyoming,0,0,0,0,2021-01-26 05:22:02
US,Wyoming,861,0,25,836,2021-01-26 05:22:02
US,Wyoming,610,0,4,606,2021-01-26 05:22:02
Uganda,,39188,14051,318,24819,2021-01-26 05:22:02
Ukraine,Cherkasy Oblast,44994,38432,517,6045,2021-01-26 05:22:02
